,date,gdp
175,2003-10-01,0.01160721398176312
176,2004-01-01,0.005666514539569345
177,2004-04-01,0.007749523237421174
178,2004-07-01,0.009485938887930923
179,2004-10-01,0.010202081286209586
180,2005-01-01,0.011093633541958248
181,2005-04-01,0.004926244548107306
182,2005-07-01,0.007838140345072908
183,2005-10-01,0.0055551653965173475
184,2006-01-01,0.013453837684874737
185,2006-04-01,0.0025875276349554
186,2006-07-01,0.001499559256315619
187,2006-10-01,0.008594498006118778
188,2007-01-01,0.0030083566670564554
189,2007-04-01,0.006117619579946387
190,2007-07-01,0.005760257959612325
191,2007-10-01,0.0062823673181262585
192,2008-01-01,-0.004267643208994754
193,2008-04-01,0.0059542826181293584
194,2008-07-01,-0.005252580505168858
195,2008-10-01,-0.02189026595298116
196,2009-01-01,-0.011348742974823023
197,2009-04-01,-0.0017865095063510639
198,2009-07-01,0.003511923951750484
199,2009-10-01,0.010809136508185713
200,2010-01-01,0.004845009505686004
201,2010-04-01,0.009675861183124024
202,2010-07-01,0.007710849360473171
203,2010-10-01,0.005251102608268665
204,2011-01-01,-0.0023720489710901127
205,2011-04-01,0.0067658229314366825
206,2011-07-01,-0.00022312735917140447
207,2011-10-01,0.011230490567579965
208,2012-01-01,0.00838590819971663
209,2012-04-01,0.004463347461653111
210,2012-07-01,0.0014402799732293747
211,2012-10-01,0.0011564055376036553
212,2013-01-01,0.009865606638638447
213,2013-04-01,0.0026763633481292626
214,2013-07-01,0.00851393569084391
215,2013-10-01,0.008717417534272576
216,2014-01-01,-0.0034509598528477126
217,2014-04-01,0.012918421292132942
218,2014-07-01,0.012153914093167906
219,2014-10-01,0.0050573313621204985
220,2015-01-01,0.009004849775657187
221,2015-04-01,0.0061940508675886186
222,2015-07-01,0.004002450612528241
223,2015-10-01,0.0018447912646364362
224,2016-01-01,0.005795194060450148
225,2016-04-01,0.003211240684381167
226,2016-07-01,0.007093902550786346
227,2016-10-01,0.005542991127484687
228,2017-01-01,0.004868902100417571
229,2017-04-01,0.005598725623111145
230,2017-07-01,0.00788524130554702
231,2017-10-01,0.011270466267692791
232,2018-01-01,0.008134098018182323
233,2018-04-01,0.005308251410129694
234,2018-07-01,0.0062369742531143135
235,2018-10-01,0.001416442191157108
236,2019-01-01,0.0054310112931506005
237,2019-04-01,0.008296681631043468
238,2019-07-01,0.01132175583525652
239,2019-10-01,0.006413185086201922
240,2020-01-01,-0.013628647829649676
241,2020-04-01,-0.07891020385469472
242,2020-07-01,0.07759223486629496
243,2020-10-01,0.01035224384420963
244,2021-01-01,0.012855209155241631
245,2021-04-01,0.01519746441980696
246,2021-07-01,0.00814372189287571
247,2021-10-01,0.016967722928780793
248,2022-01-01,-0.004976793334115048
249,2022-04-01,-0.001412722859434612
250,2022-07-01,0.006586186945369832
251,2022-10-01,0.006354223995880481
252,2023-01-01,0.005563806535349158
253,2023-04-01,0.005111220984456155
254,2023-07-01,0.011938709626620136
255,2023-10-01,0.008099661851222795
