,date,gdp
154,1998-07-01,0.05131657567089287
155,1998-10-01,0.065938306202171
156,1999-01-01,0.03811019553404549
157,1999-04-01,0.033810124692359445
158,1999-07-01,0.05409946332000226
159,1999-10-01,0.06725949432846856
160,2000-01-01,0.014590898958846132
161,2000-04-01,0.07486604163244581
162,2000-07-01,0.004083541843040939
163,2000-10-01,0.024096277444537906
164,2001-01-01,-0.01304762184579944
165,2001-04-01,0.025215095311051705
166,2001-07-01,-0.015929517725444375
167,2001-10-01,0.011036401883300906
168,2002-01-01,0.033876388749031205
169,2002-04-01,0.024734430447546085
170,2002-07-01,0.01635987710669795
171,2002-10-01,0.00495337658367756
172,2003-01-01,0.0212326755305412
173,2003-04-01,0.035898246978526505
174,2003-07-01,0.06820621845919783
175,2003-10-01,0.04724349381684623
